1.41622,243895.92706
1.42541,243908.60338
1.43465,238295.07015
1.44396,238307.45537
1.45333,238319.84123
1.46275,232834.93283
1.47224,232847.03427
1.48179,232859.13633
1.49141,232871.23902
1.50109,232883.34234
1.51083,232895.44629
1.52064,232907.55087
1.53051,232919.65608
1.54044,232931.7619
1.55044,232943.86838
1.5605,232955.97547
1.57063,232968.0832
1.5808,227606.345
1.59106,227618.17468
1.60137,222379.56412
1.61177,222391.12214
1.62223,222402.68076
1.63274,217284.10429
1.64334,217295.39748
1.654,217306.69126
1.66474,217317.98562
1.67554,217329.28057
1.68641,217340.57611
1.69736,217351.87224
1.70837,217363.16895
1.71946,217374.46625
1.73062,217385.76413
1.74184,212382.65152
1.75314,212393.68996
1.76452,212404.72897
1.77597,212415.76856
1.7875,212426.80872
1.7991,212437.84946
1.81077,212448.89076
1.82252,212459.93265
1.83435,212470.97511
1.84626,212482.01814
1.85824,212493.06174
1.87029,212504.10592
1.88244,212515.15067
1.89465,212526.196
1.90695,212537.2419
1.91933,212548.28838
1.93178,212559.33543
1.9443,207667.30261
1.95692,207678.09596
1.96962,207688.8899
1.9824,207699.68438
1.99527,207710.47943
2.00822,207721.27504
2.02125,207732.0712
2.03437,207742.86792
2.04755,202961.68566
2.06084,202972.23445
2.07422,202982.78379
2.08768,202993.33368
2.10123,203003.88411
2.11484,198331.7691
2.12857,198342.07725
2.14236,193777.25328
2.15626,193787.32471
2.17026,193797.39667
2.18434,193807.46916
2.1985,189347.00875
2.21277,189356.84993
2.22713,189366.69162
2.24158,189376.53383
2.25613,189386.37653
2.27075,185027.66716
2.28549,185037.28384
2.30032,185046.90103
2.31523,180788.06426
2.33025,180797.46059
2.34535,176636.4243
2.36057,176645.60484
2.37587,172580.12312
2.39129,172589.09285
2.40678,168616.97135
2.4224,168625.7351
2.4381,164744.82989
2.45393,164753.3924
2.46985,164761.95534
2.48586,160969.97466
2.50199,160978.34097
2.51823,160986.7077
2.53454,157281.61399
2.55099,157289.78859
2.56753,153669.77912
2.58419,153677.766
2.60093,150140.88688
2.61781,150148.69035
2.6348,150156.49421
2.65188,146700.65683
2.66909,146708.28151
2.68641,146715.90656
2.70382,143339.25397
2.72136,143346.70394
2.73903,143354.15428
2.7568,143361.60502
2.77467,140062.15136
2.79268,140069.43099
2.8108,140076.71099
2.82904,140083.99139
2.8474,140091.27216
2.86591,143406.31754
2.88451,143413.77098
2.90326,146807.43821
2.92213,150281.41138
2.92215,153829.59561
2.94115,157469.73736
2.94118,161187.6399
2.9412,164993.3231
2.94124,168888.85949
2.94127,172876.37054
2.9413,176958.02779
2.94133,181136.05405
2.94135,185412.72462
2.96047,189800.23277
2.9605,194281.46692
2.96052,198868.50421
2.96056,203563.84267
2.96059,208370.03933
2.96062,213289.71157
2.96065,218325.53858
2.96068,223480.26282
2.9607,228756.69147
2.96072,234157.69801
2.96076,239686.22376
2.96079,245345.27946
2.96082,251137.947
2.96085,257067.38096
2.96088,263136.81043
2.96091,269349.54076
2.96094,275708.9553
2.96096,282218.51732
2.98021,288896.78627
2.98024,295717.7165
2.98027,302699.69071
2.9803,309846.51119
2.98033,317162.07002
2.98036,324650.35114
2.98038,332315.43258
2.98041,340161.48864
2.98044,348192.79217
2.98047,356413.71693
2.9805,364828.73991
2.98053,373442.44383
2.98056,382259.5196
2.98058,391284.76888
2.98062,400523.1067
2.98065,409979.56415
2.98068,419659.29108
2.98071,429567.55894
2.98074,439709.76366
2.98076,450091.42854
2.98079,460718.2073
2.98082,471595.88713
2.98085,482730.3919
2.98088,494127.78529
2.98091,505794.27417
2.98094,517736.21199
2.98097,529960.10213
2.98099,542472.60158
3.00037,555309.3848
3.0004,568420.3876
3.01991,581871.18544
3.01994,595609.31942
3.01996,609671.81442
3.01999,624066.32868
3.02002,638800.70126
3.02005,653882.95631
3.02008,669321.30742
3.02011,685124.16212
3.02014,701300.12645
3.02017,717858.00961
3.0202,734806.82881
3.02023,752155.81416
3.02026,769914.41368
3.02029,788092.29847
3.02032,806699.36798
3.02035,825745.75536
3.02038,845241.83303
3.02041,865198.2183
3.02044,885625.77915
3.02047,906535.64017
3.0205,927939.18858
3.02053,949848.08049
3.02056,972274.24718
3.02059,995229.90165
3.02061,1018730
3.02064,1042780
3.02067,1067400
3.0207,1092600
3.02073,1118400
3.02076,1144800
3.02079,1171830
3.02082,1199500
3.02085,1227820
3.02088,1256810
3.02091,1286480
3.02094,1316860
3.04058,1348020
3.06034,1379920
3.06037,1412500
3.0604,1445850
3.06043,1479990
3.06046,1514930
3.06049,1550700
3.06052,1587310
3.06055,1624780
3.06058,1663150
3.06061,1702410
3.06064,1742610
3.06067,1783750
3.0607,1825870
3.06073,1868980
3.06076,1913100
3.06079,1958270
3.06082,2004510
3.06085,2051830
3.06088,2100280
3.06091,2149870
3.06094,2200630
3.06097,2252580
3.061,2305770
3.06103,2360210
3.06106,2415930
3.06109,2472970
3.06112,2531360
3.06115,2591130
3.06118,2652300
3.06121,2714920
3.06124,2779020
3.06127,2844640
3.0613,2911800
3.0812,2980700
3.10122,3051240
3.10125,3123280
3.10128,3197020
3.10131,3272500
3.10134,3349770
3.10137,3428860
3.1014,3509810
3.10143,3592680
3.10147,3677500
3.1015,3764330
3.10153,3853210
3.10156,3944180
3.10159,4037310
3.10162,4132630
3.10165,4230200
3.10168,4330080
3.10171,4432310
3.10174,4536960
3.12187,4537190
3.1219,4644320
3.14216,4644560
3.1607,1145220
3.18118,1118860
3.20045,400752.15222
3.22005,169011.79135
3.24092,165122.0011
3.26125,98824.7179
3.28209,78260.35659
3.30325,71289.54796
3.32464,68042.3283
3.34621,68045.86475
3.36786,64946.39397
3.38965,61988.10325
3.41162,60561.45297
3.43376,60564.60061
3.45601,59170.71211
3.47837,56475.50214
3.50095,56478.43742
3.50098,57811.90839
3.5237,57814.91313
3.54657,57817.91801
3.56962,59186.09049
3.56966,60583.48987
3.59286,62017.10538
3.61618,62020.32867
3.63965,62023.55214
3.66327,62026.77577
3.68704,62029.99956
3.71101,63497.8445
3.73509,63501.14475
3.75932,63504.44518
3.78373,63507.74577
3.78377,65007.18061
3.80833,65010.55931
3.83259,49134.99034
3.85743,48004.15323
3.88242,46899.34223
3.90758,45819.95834
3.93286,43732.87161
3.95839,43735.14459
3.984,41743.02056
4.00982,40782.30892
4.03584,40784.42855
4.06203,40786.5483
4.08836,39847.84978
4.11489,39849.92084
4.14164,40792.90818
4.16852,40795.02837
4.19561,41760.38023
4.22284,41762.5507
4.25024,41764.72127
4.27783,41766.89197
4.30559,41769.06277
4.33358,42757.46367
4.3617,42759.68596
4.39001,42761.90836
4.41849,42764.13087
4.44718,42766.35352
4.47604,42768.57627
4.50509,42770.79913
4.53433,42773.02212
4.56375,42775.24522
4.59337,42777.46843
4.62318,42779.69176
4.65323,43792.00764
4.68343,43794.2837
4.71383,43796.55988
4.74441,43798.83617
4.77525,44835.26854
4.80625,44837.59882
4.83744,44839.92923
4.86884,44842.25975
4.90044,44844.5904
4.93224,44846.92116
4.96425,44849.25205
4.99647,44851.58306
5.02889,44853.91419
5.06153,44856.24543
5.09443,45917.69978
5.12748,45920.08632
5.16077,45922.47299
5.19425,45924.85978
5.22797,45927.24669
5.2619,45929.63373
5.29605,45932.02089
5.33042,45934.40817
5.36502,45936.79558
5.39984,45939.18311
5.43488,45941.57077
5.47015,45943.95855
5.50566,45946.34646
5.54139,45948.73449
5.57735,45951.12264
5.6136,47038.48557
5.65003,47040.93037
5.6867,47043.37529
5.72367,48156.5847
5.76081,48159.08761
5.7982,48161.59065
5.83583,48164.09381
5.8737,48166.59711
5.91182,48169.10053
5.95019,48171.60409
5.98881,48174.10777
5.98887,49311.51132
6.02779,50478.3927
6.06691,50481.01628
6.10629,50483.64
6.14592,50486.26385
6.1858,50488.88784
6.22595,50491.51196
6.26636,50494.13622
6.30702,50496.76061
6.34796,50499.38514
6.38914,50502.00982
6.43068,51697.06253
6.47242,51699.74945
6.51449,52923.14484
6.55683,54175.49
6.59938,54178.30573
6.64221,54181.12161
6.68532,54183.93764
6.72878,55466.11753
6.77244,55469.00034
6.8164,55471.8833
6.86064,55474.76642
6.90516,55477.64968
6.95004,56790.44329
6.99515,56793.39493
7.04055,56796.34673
7.08624,56799.29868
7.13223,56802.25078
7.17852,56805.20304
7.22518,58149.41116
7.27207,58152.43344
7.27214,59525.42791
7.31934,59528.5217
7.36684,59531.61566
7.41465,59534.70977
7.46277,59537.80404
7.5112,59540.89848
7.55995,59543.99308
7.60901,59547.08783
7.65839,59550.18275
7.7081,59553.27783
7.75812,59556.37307
7.80847,59559.46847
7.85915,59562.56403
7.91015,59565.65976
7.96149,59568.75564
8.01316,59571.85169
8.06517,59574.94789
8.11759,60984.69777
8.17027,60987.86742
8.2233,60991.03722
8.27667,60994.20719
8.33038,60997.37732
8.38445,61000.54762
8.43886,61003.71808
8.49371,62447.27763
8.54884,62450.52328
8.60432,62453.7691
8.66015,62457.0151
8.71635,62460.26126
8.77293,62463.50758
8.82987,62466.75408
8.88726,63944.93414
8.94494,63948.25763
9.00299,63951.5813
9.06151,65464.89752
9.0616,67010.54122
9.1205,68596.24304
9.17978,70219.46806
9.17987,71877.36844
9.17996,73574.4123
9.18005,75311.52381
9.18014,77089.64899
9.23981,78913.85745
9.29986,80781.23302
9.36022,80785.43157
9.42106,82697.09507
9.48228,84653.99516
9.54383,84658.39499
9.60587,86661.70624
9.66821,86666.21042
9.73105,88717.03355
9.79421,88721.64455
9.7943,90816.38626
9.7944,92960.58538
9.79449,95155.40961
9.79459,97402.05423
9.79468,99701.74272
9.79478,102055.72748
9.79488,104465.29044
9.85843,104470.71994
9.92233,102066.3363
9.98672,102071.64113
10.05144,99722.47205
10.11657,97427.36887
10.18223,97432.43259
10.24821,95190.03446
10.31471,95194.98189
10.38167,95199.92959
10.38177,97447.62533
10.44913,97452.69011
10.51644,86724.78609
10.58325,62557.72454
10.65141,55671.17001
10.72043,54389.90335
10.7899,53138.12492
10.85992,53140.88673
10.93019,50720.33368
11.00113,50722.96984
11.07242,49555.58552
11.14428,49558.16114
11.21661,49560.73689
11.2894,49563.31278
11.36256,48422.61787
11.4363,48425.1346
11.51052,48427.65146
11.58522,48430.16845
11.66041,48432.68557
11.73597,47318.01194
11.81213,47320.47126
11.8888,47322.93071
11.96584,46233.79798
12.0435,46236.20095
12.12166,46238.60404
12.20021,45174.42698
12.27939,45176.77489
12.35908,45179.12292
12.43917,44139.32972
12.5199,44141.62382
12.60103,43125.70857
12.68269,42133.17451
12.765,42135.36435
12.84772,41165.62296
12.9311,41167.76251
13.01502,41169.90218
13.09936,40222.3808
13.18437,40224.47134
13.26994,40226.56198
13.35606,40228.65273
13.44261,39302.79412
13.52985,39304.83686
13.61765,39306.8797
13.7059,38402.23562
13.79471,37518.41183
13.88425,37520.36182
13.97421,36656.83428
14.06491,36658.73949
14.15619,36660.6448
14.24793,35816.90356
14.34039,35818.76512
14.43332,34994.39966
14.52699,34996.21847
14.62127,34998.03737
14.71601,34192.56088
14.81152,34194.33802
14.90764,34196.11524
15.0044,34197.89256
15.10163,33410.83133
15.19964,33412.56784
15.29814,32643.58077
15.39741,32645.2774
15.49735,32646.97412
15.59778,31895.60713
15.69885,31161.53277
15.80074,31163.15237
15.90328,31164.77205
16.0065,31166.39182
16.11022,30449.10029
16.21477,30450.68286
16.31985,29749.8633
16.42576,29751.40953
16.5322,29066.68367
16.6395,29068.1944
16.74749,29069.7052
16.85601,28400.66871
16.9654,28402.14481
17.07551,28403.62099
17.18616,27749.91437
17.2977,27751.35665
17.40995,27752.79901
17.52278,27114.07099
17.63649,27115.48022
17.75078,26491.42003
17.86582,25881.72253
17.98177,25883.06771
18.09829,25287.37138
18.21574,25288.68567
18.33396,25290.00004
18.45295,25291.31447
18.57253,24709.23728
18.69288,24140.55654
18.81402,23584.96393
18.93611,23586.18975
19.05901,23587.41562
19.18252,23044.5535
19.30701,23045.75123
19.43212,22515.35545
19.55824,22516.52568
19.68498,21998.30999
19.81254,21492.02099
19.94112,21493.13802
20.07034,20998.4755
20.2004,20515.19759
20.3313,20043.04228
20.46325,20044.084
20.59586,19582.77132
20.72952,19583.78912
20.86385,19133.07008
20.99905,18692.7243
21.13534,18693.69584
21.2725,18694.66744
21.41035,18264.41144
21.54909,17844.05776
21.68873,17433.37848
21.82928,17032.15093
21.97074,16640.15761
22.11333,16641.02247
22.25662,16258.03092
22.40107,16258.87592
22.54645,16259.72096
22.69255,15885.50504
22.8396,15519.90166
22.98783,15520.70828
23.1368,15163.50067
23.28671,14814.51414
23.4374,14139.71702
23.5895,14140.45193
23.7426,14141.18687
23.89645,13815.72881
24.05131,13497.76113
24.2074,13498.46266
24.36426,13187.79683
24.52191,12587.09625
24.68081,12297.40543
24.84074,12014.38182
25.00147,11467.12997
25.16349,11203.21506
25.3268,11203.79734
25.49092,10945.94302
25.6561,10694.02318
25.8221,10206.91331
25.98943,9972.00218
26.1581,9972.52047
26.32761,9743.00386
26.49821,9518.76955
26.67018,9519.26429
26.84275,9085.66437
27.0167,8876.55867
27.19177,8672.26552
27.36771,8277.24616
27.54532,8277.67637
27.72382,8087.16644
27.90347,7901.04107
28.08402,7541.15078
28.26601,7367.59192
28.44917,7198.02749
28.63353,7032.36558
28.81908,6870.51636
29.00583,6712.39208
29.19407,6712.74095
29.38324,6558.24786
29.57337,6259.52144
29.76443,5836.59828
29.95731,5702.26953
30.15143,5571.03234
30.34711,5571.32189
30.54376,5443.09845
30.74139,5195.16678
30.94059,5075.60052
31.1414,5075.86432
31.3429,4844.66007
31.54539,4517.3317
31.75012,4517.56649
31.95617,4517.80128
32.16325,4413.82452
32.37136,4212.776
32.58113,4115.81936
32.79226,4021.09417
33.00475,3928.54908
33.21863,3838.13389
33.43388,3749.79961
33.65055,3663.49833
33.86826,3496.62697
34.08741,3337.35655
34.3083,3260.54761
34.53061,3185.50641
34.75439,3112.19229
34.97926,2970.43277
35.20524,2769.73614
35.43302,2643.57542
35.66263,2582.73377
35.89373,2523.29241
36.12633,2465.21908
36.36043,2408.48228
36.59569,2298.77658
36.83247,2194.06792
37.07116,2143.57166
37.31138,2094.23756
37.55316,2046.03888
37.79651,1998.9495
38.04144,1952.94386
38.28795,1907.99705
38.53606,1864.08468
38.7854,1779.17612
39.03673,1738.22855
39.28893,1620.78553
39.54391,1620.86977
39.79977,1547.03959
40.05768,1511.43462
40.31726,1476.6491
40.57852,1442.66415
40.84147,1409.46138
41.10613,1377.02276
41.3725,1345.33072
41.64019,1284.05127
41.90961,1225.56308
42.18161,1225.62677
42.45495,1197.41909
42.72839,1065.60337
43.00443,993.60611
43.28311,970.73836
43.56315,926.52149
43.84546,905.19769
44.12958,884.36465
44.4151,844.08208
44.70293,824.65561
44.99305,824.69847
45.28461,805.71811
45.57806,787.17459
45.87341,769.05784
46.17022,734.02747
46.4694,717.13389
46.77008,684.46864
47.07269,653.29128
47.37773,638.25584
47.68381,595.13223
47.99281,581.43532
48.30381,568.05364
48.61635,542.17895
48.93186,542.20713
49.24847,517.50973
49.5676,505.5993
49.88832,482.56938
50.2116,471.4631
50.53648,449.98808
50.86347,429.49125
51.19307,419.60655
51.52481,409.94933
51.85819,391.27626
52.19474,391.2966
52.53246,373.47314
52.87287,364.8777
53.21498,348.25761
53.55982,340.2425
53.90742,340.26018
54.25727,340.27787
54.60887,332.4464
54.9622,317.30356
55.31836,310.00085
55.67628,295.88039
56.03708,289.07074
56.39965,275.90364
56.76513,269.55375
57.13297,263.34999
57.5032,257.28902
57.87583,251.36753
58.25087,245.58233
58.62835,239.93028
59.00826,234.40831
59.39063,229.01342
59.7755,223.7427
60.16227,213.55128
60.54798,177.19346
60.94034,173.11537
61.33524,169.13114
61.7327,165.2386
62.13273,161.43564
62.53535,157.72021
62.94059,154.09031
63.34846,150.54393
63.75896,147.07918
64.17213,143.69417
64.58418,122.0448
65.00333,122.05114
65.42456,119.24215
65.84852,116.4978
66.27587,116.50385
66.70665,119.26074
67.13958,119.26694
67.57531,119.27314
68.01454,122.09555
68.45595,122.1019
68.90023,122.10824
68.9009,124.99125
69.34806,124.99775
69.79882,127.95563
70.2518,127.96228
70.70774,127.96892
71.16594,125.02374
71.6278,125.03024
72.09266,125.03673
72.56054,125.04323
73.03146,125.04973
73.50543,125.05623
73.98248,125.06273
74.46335,128.02215
74.94662,128.0288
74.94735,131.0516
75.43376,131.05841
75.92405,134.1597
76.41754,137.33439
76.9135,137.34153
76.91425,140.5842
77.41343,140.5915
77.91659,143.91839
77.91736,147.31634
78.42304,147.32399
78.93201,147.33165
79.44427,147.33931
79.96065,150.82587
79.96143,154.3869
79.96221,158.03202
79.96299,161.76319
79.96377,165.58247
80.48353,169.50073
80.48431,173.50268
80.4851,177.59913
81.00824,181.80174
81.00903,186.09413
81.00983,190.48786
81.53558,190.49776
81.53637,194.99547
81.53717,199.59936
81.53797,204.31196
81.53877,209.13581
81.53956,214.07357
82.06956,219.13929
82.07036,224.31323
82.07117,229.60931
82.07197,235.03046
82.07277,240.57959
82.07358,246.25974
82.60704,252.0871
82.60785,258.03894
82.60866,264.13131
82.60946,270.36752
83.14641,276.76536
83.14722,283.29986
83.14804,289.98865
83.14885,296.83535
83.6893,303.85951
84.23245,303.8753
84.23327,311.04988
84.23409,318.39385
84.23492,325.91121
84.23574,333.60606
84.23657,341.48259
84.23739,349.54509
84.23822,357.79794
84.23904,366.24564
84.23987,374.8928
84.24069,383.74412
84.24151,392.80442
84.24234,402.07864
84.24316,411.57182
84.7899,411.59321
85.34101,421.33294
85.34185,431.28072
85.34269,441.46337
85.34352,451.88644
85.34436,462.5556
85.34519,473.47665
85.34603,484.65557
85.34686,496.09842
85.9016,507.83782
85.90244,519.82802
85.90329,532.10129
85.90412,544.66435
85.90497,557.52402
85.90581,570.68731
85.90665,584.16139
85.90749,597.9536
85.90832,612.07144
85.90917,626.52261
85.91001,641.31498
86.46841,656.49071
86.46926,671.99063
86.4701,687.85651
87.03214,704.13358
87.03299,720.75836
87.03385,737.77566
87.0347,755.19474
87.03555,773.02509
87.0364,791.27641
87.03725,809.95867
87.03811,829.08201
87.03896,848.65685
87.03981,868.69387
87.04066,889.20396
87.04151,910.19831
87.60727,931.73675
87.60812,953.73531
87.60897,976.25325
87.60984,999.30285
87.6107,1022.89666
87.61155,1047.04752
87.61241,1071.7686
87.61327,1097.07334
87.61412,1122.97553
87.61498,1149.48928
87.61584,1176.62903
87.6167,1204.40956
87.61756,1232.84599
87.61841,1261.95381
87.61927,1291.74888
87.62013,1322.24742
88.18964,1353.53637
88.76285,1385.56574
88.76373,1418.27932
88.7646,1451.76527
88.76547,1486.04184
88.76634,1521.12768
88.76719,1557.04191
88.76807,1593.80409
88.76894,1631.43423
88.76981,1669.95282
88.77068,1709.38085
94.05835,721.20802
95.87904,411.99986
98.3481,104.86
104.85176,29.512
161,1.5
