,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,0.7269235963581502,0.9594763200168656,0.03953779904531474,-1.0822600153819812,2.377187125906982,518.6693094927933,1.0020945346773824
ls,3.0803684890322276,5.002365182552563,0.19356144542113077,0.006944226339284482,7.112162314685422,697.7394416699368,1.001335358877876
log_n,-0.2894583153684034,1.4176265455128652,0.061786135377702424,-3.625116763381614,2.403171644366023,438.5907873287157,1.0001576234829705
noise_sd,1.5050747858873483,1.9045107560211114,0.08828598354696279,0.0068409425061037015,4.674472606871741,346.1324448210118,1.0031110742583877
log_s,2.2392420536578164,0.7163093322509083,0.03816627058009937,1.5892175495702743,3.1658320691556465,229.5815091967322,1.0051185250821806
sig_sd,10.720314749339275,4.8201989052440375,0.15690046211832903,4.3248974724833165,22.851708865046874,615.959586848565,1.001140362609773
