,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,1.091193728994797,1.1432582418767467,0.054758999983827404,-1.0720587325046873,3.2418746533244054,331.17117757577466,1.0145105898632878
ls,5.265363819145679,9.547670923787756,0.3522838345253819,0.006875799812531455,14.097291605414723,734.9758987141504,1.0075683281722727
log_n,1.6496958952195615,0.29468509894174466,0.013163190007386732,1.1647673579462516,2.190621413123149,441.28652136858517,1.0088112935940372
noise_sd,5.404741431547087,1.4219991062137094,0.05230564182977258,3.047065356857904,8.589948550712446,620.6781822864651,1.0044737989175507
log_s,1.7602894191705067,0.9223325182541855,0.03900372493782975,0.7294275360214462,3.1638687001619488,531.9572712326226,1.0046309930541695
sig_sd,7.260187566031444,5.016023485034323,0.12446782992508083,0.006989323518586489,13.944121511888165,1942.319950324766,1.0016817235080702
