,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,0.11101487947044399,1.9567748135893195,0.10900531107719161,-4.98628836299304,3.0746468971627525,89.9436326777656,1.0252215442184875
ls,5.153922058629559,15.007348796436755,0.6886310972335425,0.006770857330580447,21.45233910299378,471.18930630586135,1.0082181960431487
log_n,1.1659898243748468,1.1548797740434433,0.08064100354232571,-1.0360913885435625,2.803254203427862,108.00432360781082,1.0418023435242532
noise_sd,4.870385714960434,3.6356125981132843,0.22517351072053335,0.009143446925998274,11.6911018618638,145.8528039525632,1.0092994984601091
log_s,1.210303459639853,1.8458084617898898,0.10829927430147235,-3.361779569552724,3.0848933605996027,136.49714084616298,0.999764722990014
sig_sd,7.100197778601131,5.567186041873267,0.2554104018434885,0.006952265755029628,15.26579307482241,265.0928994533376,1.0005257375758525
