,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
s_1,51.62303639422715,57.981701331972616,2.6162553507165045,5.547558172652124,163.20570635722495,375.4378719306295,1.0046151382234372
ls_2,742.8470230989673,442.739948762791,21.46305491985162,135.87395227417628,1643.0232217058963,313.0333018335976,1.0032090931009872
s_3,77.12781693415863,34.18267016680942,1.6645293377803376,25.474392482889215,139.75305656507874,311.9104584292716,0.9996818460906463
ls_4,4164.461136520381,1574.9250925973797,76.14962208752351,1667.7987507766893,7051.800807150545,369.87572048698286,1.0006057855323618
ls_5,0.4023598759166782,0.060726106870908535,0.002869250638754847,0.2860672144525307,0.5213010582091818,339.07818229979966,0.9995451156725106
s_6,5.079148109249683,0.7145839587061826,0.03867735030834833,3.4990128422058,6.256694034005611,178.93742711757372,1.0002094911828225
ls_7,0.0012816829983291513,0.001636786976250087,5.2984710922595715e-05,4.5818405672778716e-05,0.005276566043503519,885.2858052360755,0.9998023436419305
n_8,0.8543007558981605,0.6157203871667607,0.03415029292609469,0.13560646589493194,1.9875099193250891,194.65837986307096,1.0001516368913508
