,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
ls1,26.903358237127577,78.24817122243533,3.4394670259341025,0.001482572739094253,110.89058322623045,13.5012051021134,1.093305972242199
sig_sd1,19.634929907592575,32.76481054835596,2.792607638587724,0.001754868731676931,83.1484272694668,2.882803720877595,1.8884859251487076
ls2,60.98686589730359,60.800488475024345,3.7190628146352713,0.006238072263140381,160.9706938110005,7.142003380272087,1.2170480812424533
sig_sd2,51.94233519041847,51.230978817215664,3.2861856888518064,0.002932440477191433,133.35030699902393,6.3373559470869285,1.24865470629328
noise_sd,9.73440104078667,3.3834505935236394,0.21921882222441447,0.008179134716632936,13.41257878867709,36.95764534575755,1.091767009759207
