,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,1.7098500237572167,0.7244988365451203,0.021363912456759598,0.33676162623970995,3.1651603794510628,1178.305356068088,1.0009496218679286
ls,7.479749631577909,9.290826666320857,0.46444508163581294,0.7066056976889045,19.009313024348724,397.01923618549665,1.004039677253982
log_n,1.9369544936085632,0.12504319345578174,0.0023700422312061464,1.6896834807722572,2.1805195212178194,2455.263184164538,1.0002069744168378
noise_sd,6.992582333886626,0.8909534315635904,0.017135191639095035,5.4072908210461215,8.838744263762651,2376.1671712759094,1.0002165748716076
log_s,1.9546232601435731,0.6085404775044988,0.016581518092250246,0.9273389740009801,3.1554700739519514,1193.1047889669676,1.001333408650064
sig_sd,8.938237527607368,9.942584512362004,0.3796629990837489,2.0100393118331064,21.42703282347038,671.7818064704561,1.0036485375757997
