,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,-0.08485962573209374,2.703926943158075,0.09359513499426445,-4.683179348222758,4.609327788351079,241.69261875052948,1.0159482567305917
ls,12.103976662950389,26.577176754469217,0.8480555000946646,0.006753760302285606,73.80772825676863,551.39494419556,1.0122459719732895
log_n,1.7305364931980038,1.0648475441924758,0.09887771447060166,-0.9586597479443268,2.9158800464422203,5.948922272898181,1.3927971460763748
noise_sd,8.069040053323238,5.183169155617214,0.3442438237235432,0.15391751279937704,16.770197987846284,14.466509689243656,1.1389439589517576
log_s,-0.15415646432095192,2.4584484051537836,0.12977569747420306,-4.821976906081703,2.939693315330829,34.06979244130362,1.0639128937978057
sig_sd,4.8171396794912775,7.525837365591165,0.3403790846316667,0.006748192129614654,17.126188520570665,41.80074161963114,1.0468044091371775
