,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,0.8354646419242747,0.7862630682191439,0.0422608697848122,-0.24466970210412597,2.2512487845971405,294.86125656732315,1.0055126292065413
ls,3.1938339970228204,2.853537717785175,0.168712385383687,0.6309675985425046,8.694361156527124,254.1764303677355,1.0073115649974111
log_n,-0.25607410517995605,1.777194420520467,0.08650399296973053,-4.113719809315998,1.6808090290214022,348.66171002578466,1.0075063195359104
noise_sd,1.820878272767035,1.5258079513255567,0.07491284823093484,0.006839415240411778,4.239372314070893,333.84859730218216,1.0067839698046983
log_s,2.350726043955899,0.359400041851672,0.02278437427330226,1.7862871106690097,2.9832153619703607,253.71045261288356,1.0016847377091231
sig_sd,11.490326410526766,8.395138249274517,0.7251953664429952,5.116868010547444,18.55427403468978,132.56679782328268,1.0093601018290288
