,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
log_ls,1.3533306844158717,0.26413836083238584,0.005957581172129512,0.82553354823622,1.8811530231542122,1992.0519905434332,1.000262213314177
ls,4.012700042441104,1.151104003182971,0.02771775768296591,2.1225696154373788,6.315468546476854,1750.715064385904,1.0006870389739946
log_n,1.100706246505415,0.1371075444532427,0.0024610769406258016,0.8290058018671207,1.3656094830670762,2530.437014133756,1.0000215751940187
noise_sd,3.035084136265153,0.4273790783697031,0.007837283744765623,2.2766030049434702,3.8987557909200827,2429.9032070123967,1.0002650467705358
log_s,2.3130147818348226,0.3364589559277917,0.008542844983623081,1.7407255743359045,3.021654110547372,1652.7792479478296,0.9998326383964209
sig_sd,10.760164602992981,4.448476058425243,0.12578892120229287,4.878280032629446,19.011156079311576,1296.0598172497746,1.0003452472922831
