7.694691454804491570e+01,1.346147556479839658e+01,-2.764583140645556769e-01
1.346147556479839658e+01,8.354791127751044044e+00,5.598599672679708261e-01
-2.764583140645556769e-01,5.598599672679708261e-01,1.059951215673163194e+00
