,log_ls,ls,log_n,noise_sd,log_s,sig_sd
4738,1.5220035495138475,4.581395057778521,1.8577699167209367,6.409427265091894,2.896868305732351,18.117318531156148
4739,1.2036317023206111,3.3321965205445006,1.9784611832006256,7.231606301437496,2.52104948822525,12.441647176414282
4740,1.2990967254251284,3.665983781679792,1.856888198890248,6.4037784494844425,2.541178926878543,12.694628190754392
4741,1.4431633832162323,4.234068635828377,1.634818121180734,5.1285251420990345,2.868966527653736,17.618800244755125
4742,0.5316956290586115,1.701815511340011,1.6460160122103993,5.1862765513106,2.9641538573783643,19.378299497356988
4743,0.926751801802129,2.5262899455486423,1.8806728544734579,6.557915901081708,1.8295541692805228,6.231108019797884
4744,0.9808702272903647,2.666775933648255,1.9525226755967848,7.046441062949522,2.396152315110717,10.980844164190914
4745,1.7583352639203387,5.802769269832061,1.7769881868803168,5.912023667169241,2.5244847370408614,12.484460825807082
4746,2.1877890649480296,8.91547976144627,1.927343089303947,6.871229723735345,3.12302853684033,22.715068999846704
4747,1.1450817505773117,3.142698263735257,1.8903615537034968,6.621762371002179,2.0984181294589472,8.153262300726766
4748,0.9592691733086154,2.6097884732242043,1.7814815562608803,5.938648345753401,2.690550591041295,14.739789282594922
4749,0.7593276130952837,2.1368389548209494,1.9887549747384403,7.3064314054815815,2.362756985025287,10.62019083474064
4750,1.336670130450143,3.8063477380436668,1.8498511002656564,6.358872617663139,2.904674745139867,18.259303758981726
4751,1.6082445218859291,4.99403660629573,1.6621947371070362,5.270866325097293,2.8946837061362647,18.07778264517476
4752,1.1834274590903533,3.2655475745336413,2.057890991967474,7.829440033808168,1.8485339942547272,6.350502821480085
4753,1.5245109714641059,4.5928969623469955,1.999301181489475,7.383894293546048,2.6740747081899663,14.49892789170684
4754,0.8192068150680063,2.2686996253181646,1.8112177571308665,6.117893005693976,2.4532065745568756,11.625565257087331
4755,1.4676571698201997,4.339057548555928,1.8508729565137818,6.365373792445863,1.4385832071382643,4.2147201993972265
4756,2.1048378263707734,8.20577214183405,2.053958000876105,7.798707391125176,2.288452320318674,9.859666261450995
4757,1.8192443648825503,6.167196538472703,1.9130158607444319,6.773485915915229,2.6156826472193053,13.67654945038535
4758,1.5224798365529129,4.583577636591119,1.6655258343408788,5.288453369147215,2.9855542256278085,19.79747146242674
4759,0.7753954691143292,2.171450699087695,1.7524347672150569,5.768630864693868,2.3167574818397565,10.142732932705773
4760,1.6388595549069027,5.149293675631729,1.7003081632570698,5.475634521126757,2.779234302581189,16.106683379318927
4761,1.7342769825087547,5.664830551217354,1.7949004996757756,6.018875811917128,2.771793632311727,15.987283617155002
4762,1.219669613077917,3.386068835936265,1.8312673549402705,6.241792214092786,2.2926730554761647,9.901369248202835
4763,1.8915782932444358,6.6298242347092495,1.7290300397417937,5.635185350877341,2.7690375722923015,15.943282366854222
4764,0.9547158835126304,2.5979323626369144,1.7842235970076885,5.954954707635774,1.513419429356576,4.542236125065223
4765,1.575043735370385,4.830952897004328,1.7257173131993886,5.6165484093832205,2.94078470297078,18.930695458373666
4766,1.2796674388601712,3.59544382182917,1.9462004010889666,7.002032059125954,1.7784959288941868,5.920944196878031
4767,0.9463069256721921,2.576178052653099,1.8797404745747892,6.551804281736645,1.5635880323465887,4.775926718842236
4768,0.6624680827217642,1.9395734596120402,1.8561548518548898,6.3990839790917855,2.0274688976028123,7.594838695723736
4769,1.8330416502450415,6.2528768274923845,1.9726799938405577,7.189919631402837,2.6488165969010344,14.137298619233015
4770,1.0187090757388049,2.7696170893128254,2.0086215233261964,7.45303642607976,2.8657680735694315,17.562537346265096
4771,1.1517787952164493,3.1638156875327215,1.934955586397824,6.923736540469125,2.6760456135473456,14.527532085184607
4772,1.519153928728194,4.568358402777955,1.7181751665216884,5.574346922408482,2.8561201238651392,17.3939096331442
4773,1.565245599282573,4.783849701683216,1.9161882530778476,6.795008191205799,2.387157607466003,10.882517553722671
4774,1.7068473592164048,5.511558095898777,2.0860394632040773,8.052957886066181,3.091330057209614,22.006328194691523
4775,1.3625459334669028,3.9061253885670344,1.9220850978078925,6.83519567266539,2.702224745736662,14.912872195481723
4776,1.7512895832068747,5.7620285020601205,1.9645085363613237,7.131406901585038,2.0052757373198986,7.428141830319112
4777,1.3232021758052284,3.755427683516286,1.8109015338345475,6.115958691254952,3.1505272700078084,23.34837223233911
4778,1.8028879243460372,6.067143640266475,1.8852337442968006,6.587894144743951,3.2641641634373197,26.158237839305112
4779,1.0159844472131239,2.7620811825213387,1.6717847536863406,5.321657173820704,2.543743962981514,12.727232167690197
4780,0.2196815425011991,1.2456799712872841,1.5762020820229488,4.83655205737954,3.0004589421021475,20.09475713733635
4781,1.386251560976742,3.999828803091058,1.9584500649930625,7.088332092560212,2.8537058236675943,17.351966166114686
4782,2.2094890498534827,9.111059906131311,1.8578625639191317,6.41002110807856,2.880900013309632,17.83031347973432
4783,0.19257822735193741,1.2123713405975158,1.6760120462558357,5.344200991734477,2.465364831200154,11.767774620257432
4784,1.5063274942201756,4.510136838658085,1.638594888309239,5.1479310099282305,2.9093763247048994,18.34535345464244
4785,2.0263674597864902,7.5864780583817035,1.9474573864254277,7.010839044715983,2.7071746133106425,14.986871931353527
4786,1.1730197654429118,3.2317370060028328,1.7595382532877384,5.809754140085101,2.4262621926126515,11.316504016509567
4787,1.3769370481339314,3.962745321730959,1.925846924236807,6.860956916678243,2.738532546398103,15.464275331116477
4788,1.0916214073564703,2.9791004941648502,1.7454415086120258,5.728430068391027,2.5273142181441575,12.51983539403409
4789,2.0970771028635546,8.142335887085384,1.8751470976489282,6.5217783880430815,2.427294793518816,11.328195484082782
4790,1.9760337294570016,7.214073200653752,1.9429119556590049,6.979044076879014,2.8033396930047836,16.49965865315199
4791,2.0494372507907936,7.763530955866687,1.8950458395388523,6.652853361373418,2.9351717568472813,18.824736134861205
4792,1.9550289455348446,7.0641234955747105,1.8207494904076782,6.176485932499586,2.685245965773209,14.661807239539856
4793,0.5496888537146392,1.7327138065204493,1.7054169545609827,5.503679973334627,2.324145988195699,10.217950108561318
4794,0.7652155102498925,2.14945755487817,1.6783983048325322,5.356968864851359,2.4159765295238156,11.200702835746657
4795,1.3667035357367645,3.922399311155539,1.9773174932905864,7.2233403140413674,2.703731500589469,14.935359174959913
