,log_ls,ls,log_n,noise_sd,log_s,sig_sd
0,1.8153686017853046,6.143340206324546,1.3966763682243757,4.04174434852515,2.594554690055551,13.390623055914965
1,2.069973044647461,7.924609504327563,1.2289768748647303,3.4177309803929923,2.722665419972219,15.220838151015942
2,1.8288807002142926,6.226912974073533,1.3779442819530452,3.9667387436527313,2.929640000292027,18.72088976856596
3,2.3442590763467255,10.425545332062566,1.4838835889612945,4.41003924698084,2.8383067107636855,17.086808119151605
4,2.0013791559595138,7.399253790171602,1.64013702462797,5.155875945817511,3.3762160034947577,29.259842227660688
5,1.6478337167515198,5.1957122428010605,1.4447201306883066,4.240665144690841,3.2057322193642044,24.673559862079884
6,1.5340600332262913,4.636964887920216,1.2972955592802187,3.6593866788271248,2.806996737345303,16.560109104067823
7,2.017854045238816,7.5221653744221175,1.1965948199965268,3.308830553946398,3.560278418890759,35.17298860645194
8,1.805103486360684,6.080600675196237,1.6989277044966684,5.468080848449686,3.0207435507275555,20.50653366492397
9,1.638687486850828,5.148407722903074,1.286747679125848,3.6209907604594154,3.6191035380385674,37.30411111134364
10,1.869914324623564,6.487740535862518,1.6368620062137262,5.139017977299917,2.641032483823201,14.027679485538684
11,1.9143547382157342,6.7825608573719265,1.3790429265032387,3.9710991743986304,2.1585343829817933,8.658438399941904
12,1.4442070843482755,4.238490044970246,0.9680306376208172,2.6327545029074035,2.893473143075177,18.055911590094762
13,1.7912646311073521,5.997031705748927,1.1216335936170783,3.0698650212625687,2.7813446776144026,16.140710414064003
14,1.736284785394461,5.676215840228424,1.5825970133845502,4.867580582715244,2.8824427096340344,17.857841467005322
15,1.5781459182462987,4.845962665842435,1.088508664773709,2.969841738735283,2.159335390761524,8.665376654887698
16,1.8815645060885142,6.563765885072566,1.2678600982649355,3.553240834858088,3.027500410306951,20.645562603918602
17,1.9454622463826983,6.996865383345688,1.6813233856834113,5.3726613716333524,3.361011070597378,28.81831350369672
18,1.7512178076614422,5.761614944163437,1.2600002726162005,3.5254224484525243,2.8124630047119057,16.650878948151668
19,2.2646374055313467,9.62763304165134,1.33230994344109,3.789787479232878,3.616625462484457,37.21178315060976
20,2.0618036299496767,7.860133805916213,1.6287791358463055,5.097647382986781,3.127278462429654,22.811811782052352
21,1.5219625509597714,4.581207231055839,1.466213498728103,4.3327978961329485,2.024064907459911,7.569029891045794
22,1.4901980020193575,4.437974159859971,2.014857854406965,7.49966126163506,2.5661421546779417,13.015515615465144
23,1.7508818098543486,5.759679379367854,1.4687236466772617,4.343687521453561,2.930132822742416,18.730118117117065
24,2.060653167207434,7.851096214526371,1.9388864871818647,6.951006624747656,2.87775932135954,17.77440180435443
25,1.8295632993552937,6.231164910539718,1.699892494287969,5.473358942746612,3.009092914253859,20.269005857701952
26,2.037379400164916,7.670481574424326,1.6855980145163265,5.39567666070569,2.625009752477917,13.80470881552848
27,0.8490005272027101,2.3373096067432817,1.0933842548530759,2.9843568257073474,2.3165246799610433,10.140371960253827
28,1.8451160224061773,6.328834034359835,1.4692189093282915,4.345839320459538,3.5598225217797026,35.156956997218884
29,2.253892279923056,9.524736722259183,2.0240234416913427,7.56871604191109,2.5142311392031793,12.357104232737079
30,1.8112724683511816,6.11822773224264,1.2604568509852179,3.52703244760156,3.2662465656431987,26.212766567150304
31,1.994317399564359,7.347186123366443,1.429226303939636,4.175467399194874,3.2287551050510928,25.248206034307515
32,2.351823094704409,10.50470334726891,1.7589424433450969,5.806293661800189,2.8845666393025917,17.89581057389633
33,1.7887465825894067,5.981949885296954,0.9710716095266925,2.640772820946634,2.8072549182717657,16.56438516035297
34,1.997801365570142,7.372828112029918,1.4710993827467131,4.354019244436722,3.0272693665710175,20.640793127004244
35,1.7076974948017822,5.516245659817103,1.6140779584044784,5.02325413826533,3.033548237177248,20.770801722710114
36,1.3487982045548508,3.8527924788121375,1.5909486207985406,4.90840293364497,2.8507553478255225,17.300845062005873
37,2.291595630065845,9.890707006294477,1.463215821062236,4.319829012626822,2.9335082663682845,18.793447397005185
38,2.3891414026155537,10.904127667192673,1.733547077168545,5.660697269782238,2.9754122739237854,19.59770120548945
39,1.8626646641774993,6.440876698622901,1.2909504098036217,3.6362408329392983,2.988196426409404,19.849849523203027
40,1.8116554871717625,6.1205715774524485,1.4471373899112114,4.25092833101656,3.496173647334537,32.9889826731688
41,1.4633416097222316,4.320372432307031,1.2578493618333226,3.5178477284876903,3.1818464765860615,24.091196338123897
42,1.8609363494417321,6.429754450654521,1.4021431915165916,4.063900356982597,3.1065071520680245,22.342867711302027
43,1.2974549836645712,3.659970120801708,1.7452819785826366,5.727516284663773,2.914944578999169,18.44778997943154
44,1.327872167680587,3.773006514838739,1.3275552839753688,3.7718110999682546,3.1034858386434596,22.275464779107576
45,1.2280360271684145,3.4145169282773153,1.5981709164250022,4.94398119439273,2.3595519919728947,10.58620768387095
46,2.3833198253675105,10.840832862212876,2.0842932835209584,8.038908244785548,2.760407750244661,15.806286651709705
47,2.4615159881428674,11.722569352405557,1.7307618835979746,5.644953067644489,3.30028039033078,27.12024210833351
48,1.2631863116740307,3.5366724940946,1.2794951417425917,3.594824390586891,2.678904847073915,14.56912913147683
49,1.5686595924648126,4.8002096424226295,1.0779657254598751,2.9386953532402913,2.8004135050413916,16.45144812154024
50,2.1343445063459052,8.451504783024752,1.4470517514541488,4.2505643036608,3.409484292585768,30.24964027243368
51,2.384709509882499,10.855908672655001,1.7987797384572923,6.042269814511876,3.4657019496834156,31.998913518722865
52,1.8193112870414936,6.167609274390121,1.6225867542385721,5.066178339809943,2.876712355699108,17.755802354222304
53,1.9027613826647691,6.704382269525657,1.557070413784495,4.7449002693218425,3.320054034270644,27.66184520576566
54,1.383854023508321,3.990250550366403,1.3009719718173294,3.6728648543771603,2.3719466336327466,10.718236469127572
55,2.389201196302606,10.904779684683056,1.663448696926264,5.277479925409401,3.5721047820710226,35.59142656650613
56,2.2778130418035936,9.755322581025185,1.3801963862398932,3.975682320135454,3.390545382703145,29.68213598036605
57,1.8125196520915887,6.125863046720729,1.6352239448388062,5.13060684130554,2.994720030035497,19.979765372543124
58,1.3624039840119737,3.905570955548906,1.6112638219348732,5.009137887442845,2.5707746722693647,13.075950094330404
59,2.333990739395073,10.31904007145318,1.6650214375730545,5.285786562981773,3.0537037321157676,21.193695007036563
60,2.08894431216049,8.07638452132293,1.521269746253278,4.578034448311057,3.372379126593314,29.147790915887196
61,2.001771548619714,7.402157772763289,1.6820476470987806,5.376553992430037,2.975997313568186,19.609169992154097
62,1.5888006554167768,4.897871169045885,1.1197636075884585,3.0641297806442442,3.2439967013912767,25.635976613551627
63,2.2904969643107256,9.879846392397484,1.24677648234284,3.4791098900314825,3.644265150404703,38.25465110531356
64,2.334666829785914,10.326019034227187,1.546204362812718,4.69362104700948,2.9769399393648985,19.627662816178002
65,1.6933709698950477,5.437780438030353,1.4446792328774283,4.24049171431624,2.5300559116219166,12.554208043179255
66,2.603796977484567,13.514956721743744,1.6088131724058128,4.996877275405654,3.8530692047652355,47.13751612954834
67,1.9873334335128607,7.296052390873202,1.309111777781574,3.702883267912864,3.2543998168099755,25.904062684509974
68,2.318286388963644,10.158252089994267,1.3705699905070388,3.937594447406664,3.8298576769717165,46.05598294077823
69,2.110768790128513,8.254584889241736,1.423265888964158,4.1506539036058845,2.4006228241759597,11.030044019831191
70,1.5579119153766197,4.748894790915371,1.148723969828299,3.154165530324209,2.5483826955514575,12.786407537318436
71,2.086326515209781,8.055269835588224,1.5807126025065878,4.858416697889692,3.204531717245594,24.643956973912093
72,1.269691301179133,3.5597535010164383,1.317144207984593,3.732746194687118,2.597387751896929,13.428613308083936
73,1.597258963371587,4.939474570873347,1.6722953093886241,5.324374869944988,2.036463360711137,7.663458327949217
74,1.6472626278758105,5.1927458764478445,1.8246383377006348,6.200552107608477,2.8956065427302935,18.094473184674428
75,2.258383737339761,9.567612887809357,1.2575721092358085,3.516872531261537,3.6208295050860997,37.36855237360954
76,2.2691913368488343,9.67157660331098,1.5457071713361756,4.691287998664723,3.7288023064302127,41.62921924596863
77,1.7267874876513547,5.622562313388421,1.4055768607002328,4.077878430710706,2.5414454484764457,12.698012034258229
78,1.7350052521557018,5.668957577974657,1.726455056080205,5.620693506807059,2.9485613815478278,19.078487312235392
79,1.6966945983861281,5.455883667562374,1.3004941209657712,3.6711101920456715,2.7484156414586636,15.617867969393618
80,2.496962409968363,12.145544685274091,1.696832091077102,5.456633863261499,3.0936554887184187,22.057561950876256
81,2.3502236649627415,10.48791524158457,1.5743929738272646,4.827810121352009,3.3055004140557482,27.262180554291174
82,1.4070250533351398,4.083788262474653,1.376199772977964,3.959824764815144,2.714502566869877,15.097098406858464
83,1.9894571538593286,7.311563630722545,1.389894284036437,4.014425641686209,3.0532277122766125,21.18360878855872
84,1.7087701305699499,5.522165756704045,1.4766612231390823,4.378303073330023,2.9911766353699196,19.909094459913213
85,1.7844378202376463,5.95623053391843,1.5665732564059995,4.790205231865958,1.9386091415189464,6.949079060520511
86,1.7617661249372443,5.822711955439549,1.2167778392241244,3.3762912347287726,2.10176296222515,8.180579259482752
