,log_ls,ls,log_n,noise_sd,log_s,sig_sd
0,1.0415904917803704,2.833720441140069,1.9079205664503798,6.739060789331349,2.234932485721676,9.345850852520497
1,2.1471363956154965,8.560309924363844,1.6959273874279246,5.451699459116462,2.7795993475351475,16.112564116112893
2,1.1369898594865742,3.1173705045905944,1.8764624021121303,6.530362156161638,2.4433500489805526,11.511540443173788
3,0.7909704198223544,2.2055356836454876,1.9024555004120884,6.702331831586497,1.9733374921567055,7.194648545910026
4,1.607325464543118,4.9894489087839125,1.8711356698977077,6.495669147906708,2.5233885116394035,12.470782541337545
5,0.7845121130728705,2.1913375549387712,1.8328245120013742,6.251519236198024,1.9957220895659091,7.357513894213497
6,2.390193170022692,10.915602306544356,1.9109895983417955,6.759774951765739,2.4275508001056822,11.33109594799711
7,0.9760195589331566,2.653871610608986,1.788075464747406,5.977936638830261,2.5104526099279116,12.31050065457605
8,2.394491386064132,10.962620899127078,2.030107131485347,7.614902110856738,1.893280572754847,6.641119659919456
9,-0.27383194813983724,0.7604598612175042,1.6779339069891233,5.354481677630203,2.5845647269674066,13.257517194170113
10,2.3200210461412354,10.175888467005569,1.9220869442481616,6.835208293457579,2.4639823742317066,11.751517418260843
11,2.167922632440181,8.740108750510299,1.918110398128901,6.808081743178831,2.8288259400003337,16.925577511196398
12,1.5853562925003928,4.881030143174137,1.843600251360212,6.319248237747641,2.3519990053424706,10.506551398878578
13,1.2474713815774248,3.4815283610306045,1.5859150505329422,4.883758220070213,2.2090555331005124,9.107110965052591
14,0.9501126300038631,2.5860009042059127,1.7535517360006612,5.775077845173102,2.5860829403455003,13.277660220971901
15,1.4330437540392502,4.191437500772542,1.8417219646442504,6.307390017782611,2.662697329618938,14.334902956443955
16,1.4978107995078558,4.471888486055799,1.9313548626504016,6.898850907918294,1.8669701721523122,6.46866772893382
17,1.5025234935725917,4.493012865654588,1.7402719675383285,5.698893125862596,2.4855538671561836,12.007769122302443
18,1.16283039776659,3.198974845719566,1.9455716680910644,6.99763103419779,2.5605935802537054,12.943498040604972
19,1.5969128087696909,4.937765044916898,1.8622878451307612,6.438450110826132,2.786395897936309,16.222446959375816
20,1.1841070729800576,3.267767640331111,1.7098679275039235,5.528231302100057,2.9973361078290974,20.03210242210319
21,1.5514508008367827,4.718310548278439,1.7479384680039578,5.7427515983496935,2.8820325832970823,17.85051899757001
22,0.9916643341126168,2.695717315125928,1.9756760942534024,7.211493655411445,3.0547585347959902,21.216061967624988
23,0.5874013829651368,1.7993066260942299,2.025353208751479,7.578787365964561,2.7638228594949705,15.860359126617828
24,1.1538702267809402,3.170439515753135,1.9228224905245668,6.840237754940362,2.4750515652487213,11.882319812078771
25,1.067171892224378,2.9071461404459438,2.023648068689755,7.5658754834201085,2.619520570469928,13.729139851918484
26,0.7091964976542675,2.0323575983120774,1.6598111341128794,5.258317633833373,2.73650438172102,15.432943018418486
27,0.6781957246687522,1.9703195242899754,1.8511406362473757,6.36707790207448,2.4714718700438665,11.839860769380637
28,2.295454132380134,9.928944043577108,1.749720636291876,5.7529952733988114,2.678957817668329,14.569900887347021
29,2.365301181895928,10.647245092113096,1.890530299432804,6.622879859405818,2.4942577239353794,12.112739184489314
30,0.24729747467710173,1.2805599902943754,1.9726781620102614,7.189906460702292,2.4380767592083963,11.450996527796175
31,2.2089386126588595,9.106046219862828,1.7603474815999798,5.814457460395734,2.5383572251241215,12.658858225936422
32,0.7631829129730248,2.145093010488561,1.8274631100943495,6.2180920174913785,2.2286025826341778,9.286879361170486
33,1.5309039589400877,4.622353351946459,1.9296922794977203,6.887390524186269,2.38892906794198,10.901812588598283
34,1.7145432098040034,5.554137857097186,1.8799621758069653,6.553256985846079,2.479648671925104,11.93706985328665
35,1.9938281875852564,7.343592670953846,1.6037926352789365,4.971853137395757,2.4192119355344666,11.237000343949981
36,0.9771343506363097,2.6568317743381447,1.6572778518955307,5.2450136897157975,2.5235796770861825,12.473166751935826
37,1.3570968420290752,3.884898440471249,2.0718484377868327,7.939485207159753,1.8423306484487387,6.311230392603434
38,0.9445118864092787,2.571557859854654,2.0870905375207887,8.061426593114366,3.049487109434569,21.104517338392466
39,1.6418982651083445,5.164964684623009,1.8552406423937304,6.393236549270442,2.3312168019275417,10.290455363994822
40,1.6084974288918117,4.995299792868731,1.7262282137419227,5.619418640151539,2.8323927794819905,16.98605612394592
